,BalancingElements,ColorHarmony,Content,DoF,Light,MotionBlur,Object,Repetition,RuleOfThirds,Symmetry,VividColor,epoch,score
48,0.266946405172348,0.5214104056358337,-0.029342370107769966,0.23156827688217163,-0.0662551000714302,-0.39593979716300964,-0.06700736284255981,0.2894980311393738,0.1674637496471405,-0.06398583203554153,0.3825837969779968,0,0.11666097491979599
49,0.35628193616867065,0.6975510716438293,0.31983262300491333,0.053129833191633224,-0.37178146839141846,0.24351797997951508,0.32616978883743286,0.26522427797317505,0.4349687695503235,-0.3786965310573578,-0.0688936859369278,0,0.27107658982276917
50,-0.5758375525474548,0.26510581374168396,0.0152707789093256,0.07023058086633682,0.045475829392671585,0.2579658627510071,0.4872276186943054,-0.619316577911377,-0.0387704074382782,,0.35518479347229004,0,0.4519859254360199
51,0.11231377720832825,0.1179109662771225,-0.18377526104450226,-0.22836710512638092,0.2610270082950592,-0.46203261613845825,0.41104528307914734,0.18998347222805023,-0.2742258906364441,-0.0027085496112704277,0.22144626080989838,0,-0.25428977608680725
52,0.00782828964293003,0.005180470645427704,0.7074567079544067,0.1862439662218094,-0.026285381987690926,-0.0180879645049572,0.5094914436340332,0.09091712534427643,0.4377173185348511,,0.046678029000759125,0,-0.10042540729045868
53,-0.04070279002189636,0.030485857278108597,-0.14166955649852753,-0.3219512701034546,-0.038117893040180206,,-0.02116692252457142,-0.013404863886535168,0.15175509452819824,0.3143594264984131,0.35891446471214294,0,0.22690090537071228
54,0.048568420112133026,0.33271703124046326,-0.021744512021541595,-0.23099112510681152,-0.10332344472408295,0.39009878039360046,-0.2685025930404663,-0.34594687819480896,0.3751181364059448,0.21584834158420563,-0.2435479760169983,0,-0.23569774627685547
55,-0.03562435135245323,-0.07884612679481506,-0.06357817351818085,-0.4189011752605438,-0.17057396471500397,0.03550073131918907,0.2565563917160034,0.11133352667093277,-0.15993225574493408,-0.09005041420459747,-0.11014954745769501,0,-0.24126747250556946
56,0.07135210186243057,0.5288288593292236,0.21045079827308655,-0.1428082287311554,-0.2201538383960724,-0.3366682231426239,0.38112425804138184,0.16710887849330902,0.3757181465625763,0.28203076124191284,0.19629588723182678,0,0.24559952318668365
57,-0.26121026277542114,-0.1209963783621788,0.07669805735349655,-0.016750657930970192,-0.10666365176439285,0.2775633931159973,-0.016459301114082336,0.3134654760360718,0.21518374979496002,,-0.0346781462430954,0,0.017207389697432518
58,-0.3197060525417328,0.07238743454217911,0.1804676502943039,-0.015402453951537609,0.331853985786438,0.19897811114788055,0.4162847697734833,0.02068946324288845,-0.31303250789642334,0.5579145550727844,-0.2861739695072174,0,0.30411866307258606
59,0.0373016819357872,0.4637300968170166,0.6290757656097412,-0.2709357738494873,0.19727563858032227,0.2570140063762665,0.5720884799957275,-0.1790543496608734,0.4541299641132355,-0.07265868782997131,0.6294238567352295,0,-0.17988133430480957
60,0.5262876152992249,0.16064295172691345,0.24126353859901428,0.02174106426537037,-0.043637435883283615,0.03057345375418663,0.4406309127807617,0.1306845247745514,-0.22623887658119202,,-0.037208326160907745,0,0.1337961107492447
61,0.23255878686904907,-0.07433516532182693,-0.046532042324543,-0.3688308894634247,-0.06550993025302887,0.1503457874059677,-0.23368331789970398,0.1933327466249466,-0.2033321112394333,0.4349437952041626,0.4126412272453308,0,-0.48406267166137695
62,0.1700861006975174,-0.16150525212287903,0.23167312145233154,-0.16362284123897552,0.6252856850624084,-0.29520636796951294,0.6418974995613098,-0.2865956723690033,0.07108376175165176,,0.008828136138617992,0,-0.1376175582408905
63,0.14225970208644867,0.06906658411026001,0.3204568028450012,0.08249737322330475,-0.1613689661026001,,0.6258208155632019,-0.053025756031274796,-0.17374390363693237,,-0.44649890065193176,0,0.2777990400791168
64,-0.03260492533445358,0.005673496518284082,-0.013947989791631699,-0.20951874554157257,-0.31216561794281006,-0.589886486530304,0.5206524729728699,-0.20667621493339539,-0.020060723647475243,-0.11263749748468399,0.6396828889846802,0,-0.19729730486869812
65,0.2043934464454651,0.046056777238845825,0.3628498613834381,-0.1705091893672943,0.394624799489975,-0.11644846946001053,0.4842808246612549,0.28946879506111145,0.1973709911108017,0.6275248527526855,0.08053189516067505,0,0.19540683925151825
66,0.3900981545448303,0.08885616064071655,0.24162042140960693,-0.2538435161113739,0.07801622897386551,-0.16278474032878876,0.4016788899898529,0.0767860859632492,0.39710626006126404,,-0.011789349839091301,0,0.1591789722442627
67,0.3577967584133148,0.26808568835258484,0.08401518315076828,0.38119277358055115,0.01561057846993208,0.007833135314285755,0.6737803220748901,-0.024211203679442406,-0.4885609745979309,0.16436363756656647,0.25965017080307007,0,0.30050644278526306
68,0.40457683801651,-0.2532975673675537,0.2851497530937195,0.17461147904396057,0.09665694087743759,-0.18672782182693481,0.09923913329839706,0.3655230700969696,-0.4790142774581909,0.20424605906009674,0.08251319825649261,0,0.317856103181839
69,-0.10939548164606094,-0.09288553148508072,-0.5408209562301636,0.16786743700504303,0.11382769048213959,0.10924791544675827,0.20949792861938477,-0.5002503395080566,0.11848615854978561,-0.10561347752809525,0.25400111079216003,0,0.21301017701625824
70,0.09462273120880127,0.2977540194988251,0.1340869814157486,0.10490458458662033,-0.405846506357193,,0.44806116819381714,0.44995373487472534,-0.3131679892539978,-0.2317366600036621,-0.27135440707206726,0,-0.10231821238994598
71,-0.2113206386566162,0.36119815707206726,-0.08491799980401993,0.1455409824848175,0.22940517961978912,-0.2726721167564392,0.2816666066646576,-0.06395220756530762,0.1582646369934082,0.15341432392597198,0.12437321245670319,0,-0.32242336869239807
72,0.1555965542793274,-0.015828756615519524,0.03223405033349991,-0.3840583860874176,0.17169888317584991,-0.1204400584101677,0.4194641411304474,0.17341965436935425,0.12301386147737503,,0.25299856066703796,0,0.23517750203609467
73,-0.15384747087955475,0.6508046388626099,-0.08167250454425812,0.6729245781898499,0.39291447401046753,0.06684082746505737,0.41395890712738037,-0.3525538444519043,0.039111558347940445,0.17243024706840515,0.4134082496166229,0,0.20628832280635834
74,-0.16395971179008484,0.5531780123710632,-0.1780099719762802,0.13116972148418427,-0.3418066203594208,0.18292909860610962,0.5201593041419983,0.4038695693016052,0.650005042552948,0.21873655915260315,0.3631012439727783,0,-0.04800676926970482
75,0.042956817895174026,-0.01211030688136816,0.4476124942302704,0.39795228838920593,0.40379899740219116,0.01863367296755314,-0.0655352771282196,0.1033441424369812,-0.02500252053141594,-0.08918449282646179,0.2397354394197464,0,0.017868507653474808
76,0.3385362923145294,-0.2554002106189728,-0.2574583888053894,-0.35789698362350464,-0.2711208164691925,0.132281094789505,0.558570921421051,0.15567529201507568,-0.32293418049812317,0.2563696503639221,0.6432715058326721,0,0.04361279681324959
77,0.3808465301990509,0.47532960772514343,-0.32061177492141724,-0.23647966980934143,0.1547672599554062,-0.034777671098709106,0.2970879077911377,-0.1796381026506424,-0.21091029047966003,0.5304436087608337,0.46723467111587524,0,0.2147698551416397
78,0.27648207545280457,0.5838422775268555,0.6681727170944214,-0.03039110079407692,-0.43973177671432495,,0.007855930365622044,0.14152826368808746,0.3562411069869995,0.20358657836914062,-0.1673826426267624,0,-0.36563482880592346
79,0.4460102915763855,0.3235294818878174,0.5000991821289062,0.22214721143245697,0.6602062582969666,0.16955426335334778,0.4596032500267029,,-0.31850460171699524,-0.2599572241306305,0.1484716832637787,0,0.3744482398033142
80,-0.31689995527267456,-0.11304755508899689,0.6353580951690674,-0.09846727550029755,0.3445178270339966,0.04636392742395401,0.37324759364128113,-0.11481592059135437,-0.5460792183876038,0.2793422341346741,0.2281762659549713,0,0.36795613169670105
81,-0.09284325689077377,-0.029246430844068527,0.2053552269935608,-0.23031844198703766,-0.06588246673345566,0.37696006894111633,0.4420888423919678,-0.0033869538456201553,-0.2320059984922409,0.3502500057220459,0.2310711294412613,0,0.20579536259174347
82,0.20043472945690155,-0.19127723574638367,-0.12779845297336578,-0.21224690973758698,0.3874865770339966,-0.2476428598165512,0.08489727228879929,-0.1695607602596283,-0.013042469508945942,-0.4007386565208435,0.2874267101287842,0,-0.6403997540473938
83,-0.3772808015346527,0.5540275573730469,0.1017303392291069,-0.2105167806148529,0.19783155620098114,-0.2016354352235794,0.3589031398296356,0.08281821757555008,-0.2165754735469818,-0.608547568321228,0.6244687438011169,0,0.05094870552420616
84,0.3223552107810974,0.14439751207828522,0.23458829522132874,-0.021960048004984856,0.030569002032279968,0.1766131967306137,0.4409729838371277,0.0009411807986907661,0.04721032828092575,0.061682362109422684,0.25393542647361755,0,0.08966671675443649
85,-0.106553815305233,-0.12790925800800323,0.4816589653491974,0.31089863181114197,0.5129208564758301,0.06433220952749252,0.4599100947380066,0.6186715960502625,-0.011120914481580257,-0.03272993117570877,0.23699361085891724,0,0.4736257791519165
86,-0.4239085018634796,0.422768235206604,0.3647407591342926,0.25738900899887085,-0.016468089073896408,0.24282418191432953,0.592102587223053,0.16999231278896332,-0.29216882586479187,-0.25478827953338623,0.08553925901651382,0,0.19279444217681885
87,-0.4982503652572632,-0.01605311594903469,0.10760215669870377,-0.1561444103717804,0.08189316093921661,0.29335811734199524,0.3865775167942047,-0.22733893990516663,-0.2976265251636505,0.08801254630088806,0.13440951704978943,0,-0.32602760195732117
88,-0.45122790336608887,0.0005030646570958197,0.33692291378974915,0.517572283744812,-0.12296153604984283,-0.43391358852386475,0.5404742956161499,0.09902769327163696,0.003844955936074257,,0.07131531089544296,0,0.32711613178253174
89,0.5388059020042419,-0.09003540873527527,0.5978215932846069,0.06784772872924805,0.08846963196992874,0.053645215928554535,0.5089839696884155,0.1416921317577362,-0.13305655121803284,-0.014028597623109818,0.07455690205097198,0,0.15414533019065857
90,0.21635490655899048,0.4034592807292938,0.009062950499355793,0.7485657334327698,0.4055863618850708,0.046986356377601624,0.5041225552558899,-0.21207024157047272,-0.09119564294815063,0.2951998710632324,0.4983650743961334,0,0.22165682911872864
91,0.5841115117073059,0.45389071106910706,0.3806130588054657,0.45004069805145264,0.0986868143081665,0.2956291735172272,0.6348905563354492,-0.2398228794336319,0.15673160552978516,,0.016726167872548103,0,0.23468489944934845
92,-0.057374101132154465,0.4987252950668335,0.566217839717865,0.3234446346759796,-0.20086301863193512,0.18944966793060303,0.48477235436439514,0.16943040490150452,0.07872417569160461,0.0210861973464489,0.2689288258552551,0,0.0770181268453598
93,0.24000731110572815,0.11168668419122696,0.3734765946865082,-0.13745787739753723,0.1721043437719345,0.047216810286045074,0.5700677037239075,-0.21920758485794067,0.5258249640464783,-0.2816227376461029,0.24175740778446198,0,0.5046346783638
94,0.060103680938482285,-0.15218126773834229,0.25221359729766846,0.17183707654476166,-0.25613901019096375,-0.4141871929168701,0.554588258266449,0.17181691527366638,-0.05771707743406296,0.33290553092956543,0.27113986015319824,0,-0.11582683026790619
95,-0.19641776382923126,0.2687704265117645,-0.25925111770629883,-0.04959716275334358,-0.1845393031835556,0.0780562162399292,0.3351874351501465,-0.40986278653144836,-0.1070040762424469,-0.016718830913305283,-0.1646522879600525,0,0.21011076867580414
96,-9.159656474366784e-05,0.4187176823616028,0.4632786512374878,0.2999737560749054,-0.007895267568528652,-0.3026770055294037,0.6605471968650818,0.12917561829090118,0.3226623833179474,0.3299477994441986,0.1826690137386322,0,0.15289032459259033
97,-0.46011459827423096,0.2696460485458374,0.14228007197380066,-0.18310967087745667,0.042841892689466476,,0.22532793879508972,-0.38344183564186096,-0.12002235651016235,,0.07475835084915161,0,0.38194042444229126
98,0.27223023772239685,0.5369653701782227,0.23106439411640167,-0.2658594846725464,-0.06281783431768417,-0.4263223111629486,0.4570707678794861,-0.10365992039442062,-0.021843058988451958,-0.08925924450159073,0.15454134345054626,0,-0.13605079054832458
99,0.7252917289733887,0.722246527671814,0.5956783890724182,0.1577448695898056,0.13246846199035645,-0.04160396009683609,0.5766026973724365,0.2867698669433594,-0.013421308249235153,0.22559183835983276,0.1939268857240677,0,0.612224817276001
100,0.1583472490310669,0.346806138753891,0.3145671784877777,0.4697401821613312,-0.00794253684580326,0.39855462312698364,0.5614832639694214,0.08356668800115585,-0.24227555096149445,0.286887526512146,0.36253952980041504,0,0.2385878711938858
101,-0.1314147710800171,-0.22040684521198273,0.3664686381816864,-0.361510694026947,-0.07472575455904007,0.10639467090368271,0.46674492955207825,-0.1600862741470337,0.41605713963508606,-0.08956585079431534,-0.1729765236377716,0,0.32904645800590515
102,0.14744071662425995,0.16714783012866974,0.6205772757530212,0.16655175387859344,0.2595383822917938,0.1713561862707138,0.4269648790359497,0.39658400416374207,0.36636918783187866,,0.08309082686901093,0,0.025370990857481956
103,0.4207589328289032,0.6540749669075012,0.2746211588382721,0.264949232339859,0.07700986415147781,0.09999755769968033,0.40272092819213867,-0.5366675853729248,0.10812488198280334,0.2305837720632553,0.4409794509410858,0,0.07556414604187012
104,0.4874212145805359,0.19617095589637756,0.35360679030418396,0.3436785042285919,0.24207980930805206,0.2840648591518402,0.2322416752576828,0.3651755452156067,0.3139618933200836,-0.14286097884178162,0.10646994411945343,0,-0.3008231818675995
105,-0.08856900036334991,0.3870995342731476,0.1381075382232666,-0.13477900624275208,-0.03548865392804146,0.15431173145771027,0.381215363740921,0.3661718964576721,0.13181816041469574,-0.002048155292868614,0.10814150422811508,0,0.5150618553161621
106,-0.2306259125471115,0.12272479385137558,-0.1397474855184555,0.22351111471652985,0.7373257875442505,-0.03464937582612038,0.12276840209960938,-0.2728763222694397,0.2393071949481964,-0.09729796648025513,0.06447974592447281,0,0.2671233117580414
107,-0.21399085223674774,0.04616398364305496,0.5759536027908325,0.4175221025943756,-0.534936785697937,-0.7167569398880005,0.5530474781990051,-0.14072175323963165,-0.1475180983543396,0.3587350845336914,0.4680757522583008,0,0.42375448346138
108,-0.09173474460840225,0.390840083360672,0.36429721117019653,0.5508235692977905,0.372667133808136,0.17699596285820007,0.27433428168296814,-0.022965414449572563,0.009492406621575356,0.46974676847457886,0.43360164761543274,0,0.1479581594467163
109,-0.16942007839679718,0.4740106165409088,0.5680021047592163,0.45504575967788696,0.344950795173645,-0.3628762662410736,0.5535210371017456,-0.4901401996612549,-0.2911216914653778,0.14173859357833862,0.2785227298736572,0,0.5431821942329407
110,0.2080746293067932,0.6440908312797546,0.5784822106361389,0.11751541495323181,0.005789811722934246,-0.30522358417510986,0.07570496946573257,0.1443171501159668,0.3055066764354706,-0.16061322391033173,0.19816283881664276,0,-0.11107249557971954
111,0.7196230888366699,0.4572320580482483,0.3536946773529053,0.24763087928295135,0.5308752655982971,-0.1332586109638214,0.7467471957206726,0.03806837275624275,0.46310681104660034,0.450751394033432,0.09785456955432892,0,0.5333986878395081
112,0.4361603856086731,0.16699190437793732,0.08200279623270035,0.4644094705581665,0.1225951761007309,-0.5892691612243652,0.6267969012260437,0.1403835564851761,0.4490797817707062,,0.3215993344783783,0,0.1992805004119873
113,0.4078596830368042,0.2123914659023285,0.023685649037361145,0.3131104111671448,0.009330004453659058,0.3949107527732849,0.3844158947467804,0.06382030993700027,0.23384767770767212,,0.527892529964447,0,0.49403658509254456
114,0.040198203176259995,0.32955339550971985,0.4350656270980835,0.24510128796100616,-0.03228745609521866,-0.08831857144832611,0.31363606452941895,-0.18966327607631683,-0.1665877252817154,,0.4340214729309082,0,-0.11390836536884308
115,0.26106351613998413,0.13350386917591095,-0.028283271938562393,-0.16482657194137573,-0.009484303183853626,-0.12578359246253967,0.33891230821609497,0.33260080218315125,0.447601318359375,,0.4380427896976471,0,-0.31986427307128906
116,0.21048034727573395,0.15627557039260864,0.5406008362770081,0.21374981105327606,-0.014696095138788223,0.3891894221305847,0.440110445022583,-0.11627432703971863,0.15783359110355377,0.018686145544052124,0.19301806390285492,0,-0.012885592877864838
117,0.5162568092346191,-0.0828719362616539,0.4896804690361023,0.37553858757019043,-0.02271103672683239,-0.1696363240480423,0.21021436154842377,-0.5243774652481079,-0.017311712726950645,,0.029980720952153206,0,0.21599338948726654
118,0.19730065762996674,0.3223923146724701,0.6026373505592346,-0.011335295625030994,0.08125722408294678,,-0.03654654324054718,0.10661729425191879,0.018447278067469597,0.4016575217247009,0.1301349550485611,0,0.12153583765029907
119,0.2970128059387207,0.11468653380870819,-0.03044683299958706,0.13838046789169312,-0.16325928270816803,-0.7198126316070557,0.36593708395957947,0.5304104089736938,0.3480125963687897,-0.12567885220050812,0.4173741042613983,0,0.2810438871383667
120,0.5517181754112244,0.006843633484095335,-0.1839715987443924,0.5536092519760132,-0.05032683163881302,,0.6408528089523315,-0.4535279870033264,0.0821891576051712,-0.11914324015378952,0.26025307178497314,0,-0.30443447828292847
121,0.24242404103279114,0.4632923901081085,0.042055416852235794,0.4841574430465698,0.30151793360710144,0.07126076519489288,0.5348914265632629,-0.04692809656262398,-0.09285280108451843,,0.38641130924224854,0,0.8552119731903076
